decision_ts,spot_trade_count,spot_quote_volume,spot_taker_buy_base,spot_taker_buy_quote,spot_taker_imbalance,perp_trade_count,perp_quote_volume,perp_taker_buy_base,perp_taker_buy_quote,perp_taker_imbalance,spot_perp_basis,spot_perp_return_divergence
2024-01-06 10:30:00+00:00,6241.0,4908701.8687253,68.58861,2993795.8767416,0.21979128364503198,13408.0,37530843.2449,622.893,27193573.0997,0.44913200709367396,2.0594753601686523e-05,-2.571853655375378e-05
2024-01-06 10:45:00+00:00,16674.0,9723501.6204481,152.76662,6674755.5856924,0.3729119089476327,18352.0,69481151.08004,1037.928,45375890.50424,0.3061352553577723,-5.3977797755591196e-05,-7.457255135889795e-05
2024-01-06 11:00:00+00:00,7929.0,6174635.1252058,75.13477,3283463.0518,0.06353265746712844,14127.0,43558580.0147,486.889,21279076.7344,-0.022967381984499546,2.746338558360319e-06,5.672413631430118e-05
2024-01-06 11:15:00+00:00,8509.0,5889353.0170173,65.43833,2856710.8921837,-0.029872760580244795,17259.0,51738679.9918,499.602,21808852.5518,-0.15696138535979431,2.2905073358214165e-06,-4.5583122165737677e-07
2024-01-06 11:30:00+00:00,6613.0,4413814.4757928,50.88972,2222823.7139174,0.00721211827470003,11070.0,25424721.0092,328.804,14362105.1997,0.1297748513742225,4.2341871711599185e-05,4.005136437434942e-05
2024-01-06 11:45:00+00:00,7069.0,3940283.2741038,44.29696,1933994.5917425,-0.018347434838994592,13529.0,44620598.79017,353.286,15425600.5294,-0.30858836736192397,4.119143950946548e-05,-1.1504322010580381e-06
2024-01-06 12:00:00+00:00,6429.0,3053497.9874409,35.12741,1533802.4191739,0.004619898544201417,12562.0,31742261.6561,316.95,13839897.2052,-0.12798291721344013,-6.320044297380787e-05,-0.00010439188248412279
2024-01-06 12:15:00+00:00,9394.0,6138828.611417,88.7657,3879160.2758196,0.2638112321966877,16526.0,45135855.42954,556.037,24296233.34824,0.07658238077122514,7.186336443109953e-05,0.0001350638074057997
2024-01-06 12:30:00+00:00,6653.0,5085797.6411333,60.86903,2658715.0325137,0.04554495484064991,10358.0,27643733.3981,309.954,13539572.6376,-0.020423729124041112,8.8852126761577e-05,1.698876233113822e-05
2024-01-06 12:45:00+00:00,6980.0,4095861.0095293,49.46631,2160338.5510859,0.054888603914891254,11521.0,25767577.7111,242.828,10603585.0653,-0.1769823935967212,-6.599867455053612e-05,-0.00015485080131227846
2024-01-06 13:00:00+00:00,10527.0,7892921.9165883,97.61069,4255053.260828,0.07819469286406888,26735.0,86157078.77037,797.435,34759068.1945,-0.19312333494635903,-1.2841774659958894e-05,5.315689988982797e-05
2024-01-06 13:15:00+00:00,9337.0,7132600.0869939,75.45255,3289092.3159936,-0.07772978272224473,19816.0,62921939.3929,751.829,32777935.2984,0.041860299115275,4.5847374099769246e-05,5.868914876039355e-05
2024-01-06 13:30:00+00:00,6443.0,4158470.283847,61.93456,2704633.6280698,0.30078295308521175,13808.0,46789049.5613,705.02,30783296.3644,0.31583336926174166,-1.76320459922066e-05,-6.347942009199414e-05
2024-01-06 13:45:00+00:00,8075.0,5035770.7759739,66.15114,2889906.2342835,0.14775130276838389,16412.0,42665059.1886,563.428,24617813.2757,0.1540034746876815,-3.9813863329729076e-05,-2.21818173375965e-05
2024-01-06 14:00:00+00:00,7257.0,4326291.7804249,51.12257,2234812.5080625,0.03313073712425907,18482.0,48851702.42864,576.205,25191989.24024,0.03136586803864749,-6.56710974300085e-05,-2.5857234101422932e-05
2024-01-06 14:15:00+00:00,16725.0,12128881.5121757,154.33825,6758724.8295375,0.11448443498317395,35794.0,125916300.65872,1694.615,74210374.16892,0.17872545144187013,-9.76762189308298e-05,-3.2005121500588984e-05
2024-01-06 14:30:00+00:00,10982.0,12578243.9518516,157.17314,6891628.4690247,0.09580136868154909,31100.0,107518172.91483,1174.163,51480788.42423,-0.04237977583547181,-0.00018905426061804166,-9.137804168624086e-05
2024-01-06 14:45:00+00:00,13390.0,12856761.0413662,173.23738,7602722.9284798,0.18268091069255954,29657.0,97809039.15832,1223.796,53705080.48882,0.09816190714008566,-0.00014160557717040253,4.74486834480814e-05
2024-01-06 15:00:00+00:00,8872.0,6203863.1705782,75.44979,3305752.5380204,0.06570775245267169,18927.0,46090163.781,488.288,21388707.7132,-0.07187538691206896,-8.693409134986739e-05,5.467148582027903e-05
2024-01-06 15:15:00+00:00,9605.0,6535577.9716261,87.63078,3842376.2702604,0.17583365601080536,17875.0,52526618.9129,703.734,30862851.5649,0.1751318551866814,-4.101806846495312e-05,4.591602288428476e-05
2024-01-06 15:30:00+00:00,6718.0,4546704.3278952,53.10049,2328979.9968047,0.024469518510719324,14046.0,36585736.0547,352.454,15457649.9327,-0.15499035418672535,-7.139653100302191e-05,-3.0378462538394047e-05
2024-01-06 15:45:00+00:00,8255.0,8956185.7589367,101.73355,4459904.0213023,-0.00406174205306109,17608.0,52317596.9613,560.133,24553915.107,-0.06135157067084529,-9.200763053412044e-05,-2.0611099529332932e-05
2024-01-06 16:00:00+00:00,8955.0,6573666.7889486,78.89149,3459904.2782628,0.05265581275870579,15539.0,44056022.1474,577.98,25347625.5883,0.1506996933810063,-8.138535663076047e-05,1.0622273901361723e-05
2024-01-06 16:15:00+00:00,15320.0,11904562.324773,180.54232,7930833.5337388,0.33240237101955405,25626.0,86271974.14556,1245.284,54689736.18686,0.2678447833959674,-7.944141535537984e-05,1.943941276394412e-06
2024-01-06 16:30:00+00:00,9031.0,6922160.2648661,67.71997,2972741.94716,-0.14109415748480825,22042.0,62421072.8999,549.639,24122427.6032,-0.22710628053819804,-7.138513274233345e-05,8.056282613466692e-06
2024-01-06 16:45:00+00:00,8507.0,9763045.01167,128.85709,5651064.3850718,0.15764382491670337,16886.0,38018198.6812,416.735,18277710.3963,-0.03847572844957914,-0.00015835989312465928,-8.697476038221907e-05
2024-01-06 17:00:00+00:00,6948.0,4878248.2198615,52.84247,2318698.7468317,-0.04937238027730739,13458.0,32069100.9004,296.538,13011563.7406,-0.18852955803087668,-0.00015819874125930542,1.6115186518561586e-07
2024-01-06 17:15:00+00:00,8505.0,5695973.2171377,78.81614,3458192.0324472,0.2142585298829709,14594.0,39962465.5189,492.859,21624530.444,0.08224205705089993,-0.00016990909904096222,-1.1710357782135361e-05
2024-01-06 17:30:00+00:00,5752.0,3887862.4460714,50.61058,2220698.591217,0.14237508246258423,11492.0,24473756.1764,224.252,9838462.8821,-0.19599894587597366,-2.302172441710083e-05,0.00014688737462442703
2024-01-06 17:45:00+00:00,8656.0,7745537.2137505,104.67488,4599705.6450843,0.18770474355698208,24460.0,83835502.42105,1072.271,47126032.05025,0.12425000600741365,-0.00014013319045701368,-0.0001171114660412087
2024-01-06 18:00:00+00:00,10151.0,9848805.3442471,132.77552,5838129.9156085,0.185550878821801,25923.0,74180267.3939,913.985,40188935.9279,0.08354788516723022,-3.6849244060138194e-05,0.0001032839463981361
2024-01-06 18:15:00+00:00,7709.0,4702927.8554241,44.93551,1973501.7101005,-0.16073485676614363,15152.0,42533664.3633,371.11,16295368.1483,-0.23376608189157622,-0.00018040731099450673,-0.00014355806693444606
2024-01-06 18:30:00+00:00,7307.0,5960104.2152523,78.37271,3446012.5958276,0.1563598458594151,14155.0,43561883.0643,559.24,24587792.1851,0.1288672782490563,-8.183082844634132e-05,9.857648254829598e-05
2024-01-06 18:45:00+00:00,14380.0,10275869.0389645,160.59653,7068946.8950588,0.375834368510235,28122.0,101002536.3702,1406.021,61902340.8539,0.22575814585511345,-0.0002145736378976464,-0.00013274280945196892
2024-01-06 19:00:00+00:00,21703.0,17942998.2726235,222.09335,9788285.0311039,0.09104229765639094,44667.0,184530159.7459,2035.849,89740489.19905,-0.027362363717415072,-7.250940153492162e-05,0.0001420642363623159
2024-01-06 19:15:00+00:00,10964.0,7509251.2487791,87.07174,3828055.4286856,0.01955715739515007,22711.0,64251820.5847,750.42,32986117.6102,0.02677612276265484,-6.434945713910946e-05,8.159944396624041e-06
2024-01-06 19:30:00+00:00,12522.0,11928333.3614609,137.19145,6020801.1006003,0.009495780869577253,24853.0,77507649.32523,708.097,31075201.4025,-0.1981384631572225,-5.241375004208688e-06,5.910808213549501e-05
2024-01-06 19:45:00+00:00,8883.0,7679517.9772352,78.39979,3439288.5311142,-0.10429572759398065,15750.0,42132059.43092,352.87,15479581.8267,-0.2651875063415581,-3.1684237174463896e-05,-2.6442862171904835e-05
2024-01-06 20:00:00+00:00,6174.0,3912524.9142231,48.26968,2118930.7764628,0.08315260498912402,11679.0,32403229.9452,473.169,20772969.6389,0.2821542589446193,-6.286302831508808e-05,-3.1178791140007434e-05
2024-01-06 20:15:00+00:00,15426.0,14283896.662547,137.36336,6016194.0518762,-0.1576256543985055,40865.0,169242927.39862,1405.14,61518132.6699,-0.2730197519568358,-0.00021452072349018023,-0.00015165769517544447
2024-01-06 20:30:00+00:00,9851.0,6853496.2154708,91.72784,4019829.8966604,0.1730742296424419,21245.0,75759235.31473,969.477,42482707.36923,0.12151890638130602,-9.599203615499954e-05,0.0001185286873361946
2024-01-06 20:45:00+00:00,8727.0,6817050.1046809,75.3465,3305364.0704116,-0.030265578320457065,14953.0,43711197.9517,376.903,16532335.5324,-0.24356520493133593,-0.00012292354159800713,-2.693150544352818e-05
2024-01-06 21:00:00+00:00,6533.0,3920944.1465663,36.1849,1585581.3922518,-0.19122469844904788,11914.0,33122776.3203,330.412,14475431.539,-0.12595300593033787,-0.0002291117002580092,-0.00010618815866081377
2024-01-06 21:15:00+00:00,8368.0,6059621.3774416,55.43701,2427072.171633,-0.19893603231767554,18767.0,49615707.36214,537.687,23534303.5325,-0.051336571270645726,-0.00014418998789784084,8.492171236085255e-05
2024-01-06 21:30:00+00:00,6406.0,5233460.0927439,60.12296,2637313.6956916,0.00786617226648545,13573.0,42652923.91293,510.814,22402377.99873,0.050449814153952666,-0.00020058168756453945,-5.639169966720203e-05
2024-01-06 21:45:00+00:00,8320.0,8405393.5655491,95.46188,4188750.2754147,-0.0033184662326846137,18591.0,60430041.39732,773.718,33947146.24812,0.12351888111152332,-0.0002607554812173326,-6.017379365097497e-05
2024-01-06 22:00:00+00:00,7741.0,5876792.3608627,73.72625,3235454.8244028,0.10109550439445569,16176.0,46473259.0681,577.805,25355342.3344,0.09117986742635487,-0.0001852553812244729,7.550009999235385e-05
2024-01-06 22:15:00+00:00,6797.0,4235623.9986746,44.00215,1930506.1758432,-0.08844308349972119,9413.0,15657544.4613,160.717,7049929.7096,-0.09948463157489706,-0.0001618327678416136,2.342261338306173e-05
2024-01-06 22:30:00+00:00,8062.0,7080127.668968,80.23975,3518718.6294534,-0.006029610207215708,16830.0,54234500.9365,577.322,25321279.4057,-0.06622983641548752,-0.00033535803205898016,-0.0001735252642198759
2024-01-06 22:45:00+00:00,7685.0,5983017.3061121,70.31604,3082484.4663506,0.03041134886961183,17706.0,55396749.66167,666.744,29229715.22673,0.05528629045016209,-0.0003342540571981392,1.1039748617491796e-06
2024-01-06 23:00:00+00:00,4756.0,3776802.1597767,52.16347,2287386.6718545,0.21128223035634974,7263.0,19575765.6128,306.075,13419073.0851,0.3709883281730424,-0.0002919844145286617,4.2269642671399765e-05
2024-01-06 23:15:00+00:00,11104.0,11228559.4112602,112.14046,4910826.4005468,-0.12529716044924954,23020.0,69564016.50294,623.54,27298221.6783,-0.21516257828079,-0.0002959358169697074,-3.951402442581298e-06
2024-01-06 23:30:00+00:00,7494.0,5985476.8742892,63.57828,2784930.8498933,-0.06943727011758871,16189.0,37703492.3923,420.021,18395492.1764,-0.02420221527505928,-0.00017885284200122318,0.00011708297496859643
2024-01-06 23:45:00+00:00,6052.0,5498315.2639156,63.26168,2775741.1728208,0.009669704113717481,16463.0,58759830.78213,818.001,35889022.07853,0.22154953820747014,-0.00012211686872900173,5.6735973274157914e-05
2024-01-07 00:00:00+00:00,6742.0,5643603.8052586,65.83871,2892771.235967,0.025150359871673578,17500.0,58125327.09865,742.84,32639491.87415,0.12307297019608776,-0.0002643161199770551,-0.0001421992512504744
2024-01-07 00:15:00+00:00,7433.0,6094971.2838159,47.75651,2099600.7236702,-0.31103835411158964,16598.0,44538475.6766,465.393,20458903.0964,-0.08129307141291009,-7.029366032553028e-05,0.00019402245965238762
2024-01-07 00:30:00+00:00,10309.0,11612196.9487058,160.92871,7078964.175693,0.2192290928172662,25584.0,84511333.6881,1025.948,45133339.5509,0.06810146240196424,-0.00020675986553058914,-0.00013646620520546549
2024-01-07 00:45:00+00:00,19566.0,23475029.5893505,375.46007,16558812.8342148,0.4107596986141173,43996.0,171766786.83321,2430.642,107218851.09071,0.24842355227640467,-0.00013089571412218246,7.5864151408922e-05
2024-01-07 01:00:00+00:00,18834.0,18769220.6038637,196.95101,8705606.7625139,-0.07235287535361756,42067.0,157647450.25525,1699.558,75127294.34665,-0.04689490093230231,-2.493253765308586e-06,0.00012840246035672465
2024-01-07 01:15:00+00:00,9129.0,10298083.4919773,110.82624,4888492.672729,-0.05060146841159907,34959.0,78782191.54409,772.77,34075888.7129,-0.13493422701170676,-0.00010287280240256812,-0.00010037954863761911
2024-01-07 01:30:00+00:00,8979.0,7278939.1778446,73.5945,3244315.4451906,-0.10857465190379867,19760.0,44880011.4625,378.994,16703509.0753,-0.2556370405895816,-3.766151059866268e-05,6.521129180470098e-05
2024-01-07 01:45:00+00:00,6539.0,4915269.2436819,47.94641,2112397.3771558,-0.1404754155141833,16068.0,48956535.1673,573.099,25246657.7809,0.03139070992766002,-3.1773770754829984e-05,5.887739842336259e-06
2024-01-07 02:00:00+00:00,8910.0,6954576.1501807,59.0532,2599391.7919216,-0.2524657906423068,20298.0,54155038.76255,418.846,18434851.3679,-0.31918241444789397,-0.00013920271440480344,-0.00010742894364845768
2024-01-07 02:15:00+00:00,6564.0,5832376.670961,74.01039,3258774.9715704,0.11747754146113887,16215.0,56877005.5143,646.393,28455467.7687,0.0005965507992762298,-9.87913952362768e-05,4.041131916743268e-05
2024-01-07 02:30:00+00:00,5686.0,3767970.0360858,35.20181,1550943.6346885,-0.17677496379475788,12573.0,31294198.8414,361.73,15938369.5948,0.01861496282912789,-4.564094361286205e-05,5.315045162390675e-05
2024-01-07 02:45:00+00:00,12055.0,11823505.1640665,101.89998,4476567.6745188,-0.242768094164868,36378.0,126437179.36071,1270.407,55790120.6541,-0.1175045040361502,-0.00014134193608039718,-9.570099246758446e-05
2024-01-07 03:00:00+00:00,9658.0,11192964.5197216,113.09859,4966138.1975753,-0.11263219161909366,24232.0,78614611.4129,838.475,36817399.4009,-0.06334461904219069,-6.100761823139712e-05,8.033431784859602e-05
2024-01-07 03:15:00+00:00,7614.0,7215287.0279132,91.61274,4028818.918453,0.11674529450236215,16318.0,46563388.55575,710.611,31248125.10195,0.34217573381872124,-0.0001641274278119914,-0.00010311980958022104
2024-01-07 03:30:00+00:00,7970.0,7155298.6271578,73.40345,3230182.7740309,-0.0971214641494339,16981.0,38865166.0852,356.251,15673816.6968,-0.19342597623589475,-4.2084837351178696e-05,0.00012204259046022514
2024-01-07 03:45:00+00:00,8587.0,7294922.2307817,87.84308,3860039.5687791,0.058281211687563284,12447.0,31607744.0742,348.551,15314117.6791,-0.030989516800078443,-7.601815972809424e-05,-3.3933322376000774e-05
2024-01-07 04:00:00+00:00,7068.0,5941211.1059058,72.67247,3194012.8179523,0.07520596761065246,10482.0,27619583.88,283.967,12479329.5546,-0.09634195729961148,-7.305615165081089e-05,2.962008077034284e-06
2024-01-07 04:15:00+00:00,9471.0,9321614.9107805,104.93713,4610432.3695416,-0.010808231477228425,12257.0,43531684.0242,408.193,17932119.9704,-0.17613479136569898,-0.00010000957958862461,-2.6953427937570495e-05
2024-01-07 04:30:00+00:00,7753.0,6186584.5229465,77.87913,3421485.6058984,0.10609839507012508,15767.0,46486585.7069,619.954,27234060.9185,0.1716954688912613,-0.00019783675803257622,-9.782717844508682e-05
2024-01-07 04:45:00+00:00,6124.0,4397516.8675724,48.00725,2112623.5989504,-0.039174305604585236,20973.0,40162122.0531,480.749,21154748.0523,0.0534676441812727,-8.702188946825638e-05,0.0001108148685649013
2024-01-07 05:00:00+00:00,6565.0,4067271.7541265,52.11706,2293539.9062839,0.12780263770521927,9686.0,24330881.6222,256.11,11268044.5543,-0.0737660287641363,-0.0001181888022031311,-3.116691273419292e-05
2024-01-07 05:15:00+00:00,6696.0,4944235.5082865,68.20906,3003642.4523629,0.21500783986880023,13362.0,34752840.5759,400.072,17616298.589,0.013804816934380293,-0.00013831872813344496,-2.012992593058982e-05
2024-01-07 05:30:00+00:00,6090.0,6206184.6125444,57.80152,2543368.8757527,-0.180376016977692,13767.0,39398337.3367,295.194,12986573.5439,-0.34075524898849685,-0.00014691290751823018,-8.594179384147083e-06
2024-01-07 05:45:00+00:00,6751.0,4779868.4213849,58.15204,2556042.103891,0.06950312374934486,11095.0,30444816.2305,337.652,14838000.6626,-0.02525273594950439,-2.979842503027618e-05,0.00011711448248696854
2024-01-07 06:00:00+00:00,8918.0,6925391.2478631,58.92124,2588189.0062396,-0.25255081955457404,19832.0,72487598.63443,637.902,27994839.0091,-0.2275964568702633,-0.00011553466069756848,-8.573623566654476e-05
2024-01-07 06:15:00+00:00,17380.0,14718283.5765973,187.78242,8251133.7771001,0.12120869721789518,31249.0,124143134.57145,1761.435,77422764.72145,0.24731448080022012,-0.0002887891110903714,-0.00017325445039340082
2024-01-07 06:30:00+00:00,9544.0,7311499.3625833,74.56388,3283239.066441,-0.10189718862781505,20493.0,82078722.6552,799.807,35213870.384,-0.14194886945480334,-0.00018760606193155534,0.00010118304915884835
2024-01-07 06:45:00+00:00,5331.0,3395957.9857448,42.36752,1863087.9274545,0.0972385025228093,8294.0,19097666.9406,229.062,10070499.3576,0.054631373447086684,-0.000139614722712985,4.7991339217290374e-05
2024-01-07 07:00:00+00:00,5623.0,5606313.0839842,75.43211,3320023.2227266,0.18438737651347203,9436.0,28574705.6213,412.224,18141799.3468,0.2697803146064146,-0.0001499362773631079,-1.0321554649195264e-05
2024-01-07 07:15:00+00:00,6153.0,7030013.6705851,89.06889,3921213.9166772,0.11556366755993563,12449.0,40968988.208,444.873,19583457.1038,-0.04398629498123918,-0.00014872783798138386,1.2084393823386108e-06
2024-01-07 07:30:00+00:00,5404.0,5214957.0380077,51.88519,2285088.3050795,-0.12364060205087113,9209.0,31499468.2392,341.999,15059206.7458,-0.0438437479995718,-0.00012510201449845017,2.3625823482475994e-05
2024-01-07 07:45:00+00:00,7624.0,6027423.1366922,67.07234,2955519.680004,-0.019309043689949013,15710.0,55892210.38199,725.343,31961035.73029,0.14366690856759234,-0.00021775027758471512,-9.264826308630347e-05
2024-01-07 08:00:00+00:00,7494.0,7119629.0464866,81.41042,3587920.328109,0.00789530035404562,10297.0,24959826.3351,266.696,11751864.0084,-0.058337678265507176,-0.00019284981030025515,2.4900467284538763e-05
2024-01-07 08:15:00+00:00,9763.0,11892656.2307979,144.94633,6393175.0922727,0.07514670704372484,20987.0,68962465.65146,888.161,39176074.72936,0.13615643986275017,-0.00015131601289164755,4.153379740756691e-05
2024-01-07 08:30:00+00:00,7257.0,7652632.5271774,81.17086,3579810.4179583,-0.06442380311741458,12132.0,39005664.5806,441.102,19451738.0943,-0.0026198346598822475,-8.428558680659393e-05,6.70304260861343e-05
2024-01-07 08:45:00+00:00,10368.0,9148924.6240884,105.80374,4669707.7246868,0.020821116482220514,22932.0,64674483.8721,602.73,26597210.6157,-0.17750528420764722,-0.00017666764722716662,-9.238206041928265e-05
2024-01-07 09:00:00+00:00,11788.0,9514703.6793441,86.53491,3811734.4482578,-0.19876969862280292,25164.0,79116092.6622,640.087,28187139.0376,-0.28744865705261957,-0.0001838053831069747,-7.1377358814572744e-06
2024-01-07 09:15:00+00:00,10127.0,7784837.1795077,78.34409,3449273.4793823,-0.11384826686884508,17685.0,46646657.21755,481.085,21174667.4619,-0.092124978510426,-9.343891710407424e-05,9.036646600257825e-05
2024-01-07 09:30:00+00:00,8829.0,6817528.0101892,85.66748,3768438.6319079,0.10551467519480529,19528.0,53667272.5635,546.673,24044820.5906,-0.10392984617767675,-0.0002417644586865884,-0.00014832554158239475
2024-01-07 09:45:00+00:00,11812.0,9019756.5775459,107.44025,4721283.4570455,0.04687602519093015,27100.0,88914983.6125,995.049,43712888.1892,-0.0167486645511864,-0.00019138078793298625,5.038367075549388e-05
2024-01-07 10:00:00+00:00,10582.0,9146429.942554,95.85994,4212135.2155136,-0.0789553428017783,25725.0,87135065.0353,885.85,38903986.7609,-0.1070417691169615,-0.0003619316261899743,-0.00017055083825745498
2024-01-07 10:15:00+00:00,8935.0,6695047.4587389,80.56915,3540322.3404452,0.05759439713129866,18282.0,46821882.3893,544.714,23930475.8201,0.02219195807337826,-0.00035257235353561127,9.359272654663187e-06
2024-01-07 10:30:00+00:00,8072.0,7288704.5477279,80.81561,3552387.6238581,-0.025234840952503168,17909.0,52152422.4531,611.238,26862986.045,0.030172129363982503,-0.00036634246148133256,-1.3770107946342591e-05
2024-01-07 10:45:00+00:00,8364.0,8617645.4608388,114.74844,5043059.2858707,0.17040305470627537,12873.0,32102708.4092,344.228,15124021.4096,-0.057772869701812724,-0.00033154865495730484,3.47938065221598e-05
2024-01-07 11:00:00+00:00,7502.0,6989690.0990532,70.67231,3106173.5715148,-0.11121279270005069,10690.0,24535865.0418,288.55,12678520.9099,0.033468425775941446,-0.0001956515315973496,0.00013589712336248283
2024-01-07 11:15:00+00:00,8871.0,6969991.9160621,82.73746,3638906.4694735,0.0441637560834951,11310.0,33949220.544,487.263,21425339.6453,0.26219920822816056,-0.0002692382574717465,-7.358672587542969e-05
2024-01-07 11:30:00+00:00,11498.0,9140492.7437653,104.13662,4584191.26206,0.003051233794121533,23644.0,88802124.7732,1084.298,47723922.4028,0.07483739887275354,-0.0003462782783584987,-7.70400208853772e-05
2024-01-07 11:45:00+00:00,9274.0,10231290.03136,121.6335,5362337.2417106,0.0482230931338008,21951.0,76074026.02719,983.176,43334956.65879,0.13928390337331265,-0.00018601359313952064,0.0001602646852170153
2024-01-07 12:00:00+00:00,7074.0,6195896.9156137,58.50068,2578195.0938283,-0.167773405870833,13950.0,44356385.2833,422.321,18608341.3475,-0.16096222770857904,-0.00016115285610221968,2.486073703877878e-05
2024-01-07 12:15:00+00:00,8647.0,6927938.7809083,75.34722,3316347.1791589,-0.04261648838527865,19433.0,66345746.27585,660.078,29046404.9621,-0.12439284829710462,-0.00022025856628055137,-5.910571017864186e-05
2024-01-07 12:30:00+00:00,6170.0,7009005.2869009,70.50339,3106283.9807708,-0.11363057848561753,12585.0,40461896.4831,555.457,24474662.3458,0.20976347987161237,-0.00020434343390782902,1.5915132372867902e-05
2024-01-07 12:45:00+00:00,8590.0,10119648.9540736,119.53454,5271313.1482664,0.04179762997499359,20819.0,80517133.13589,997.863,44003694.22059,0.0930268504797429,-0.00014730961675147724,5.7033817155272004e-05
2024-01-07 13:00:00+00:00,5814.0,4050897.9934219,34.59816,1525481.9708529,-0.2468425651151559,10016.0,29586163.3021,274.127,12084886.8797,-0.18307171117099696,-0.0001753440223578098,-2.803440560583681e-05
2024-01-07 13:15:00+00:00,18464.0,15042750.8840186,210.00138,9276361.1796777,0.23333308531126384,37082.0,148759461.75779,2178.816,96247265.87009,0.293998576397106,-0.0001155390923055987,5.980493005175447e-05
2024-01-07 13:30:00+00:00,39439.0,40009570.4313768,517.52284,22932884.0533087,0.14636992129882942,74126.0,287570402.01716,3739.528,165684175.02136,0.15230339325027797,-0.00015298617667931487,-3.74470843738095e-05
2024-01-07 13:45:00+00:00,28952.0,26914694.1410028,310.44107,13767660.6199587,0.023059043348707897,67513.0,244139546.39439,2752.161,122082199.97333,0.00010180059984987722,-0.00018416420105121838,-3.117802437202499e-05
2024-01-07 14:00:00+00:00,15322.0,17035803.8825595,203.72462,9038720.1051879,0.06114394923756317,33272.0,109541633.9681,1202.024,53329928.9685,-0.02630758668379185,-7.003281299112946e-05,0.0001141313880612671
2024-01-07 14:15:00+00:00,22182.0,22714453.9943845,292.01906,12973776.2057025,0.1423366116491196,57510.0,168461883.62805,2036.639,90488240.14529,0.07428740788724175,-5.385661230366435e-05,1.617620068650183e-05
2024-01-07 14:30:00+00:00,14925.0,16542830.4067418,199.11811,8828846.7940131,0.06739252920286565,39381.0,129526002.1801,1245.09,55199127.2538,-0.1476749637181246,-0.00016526218274112692,-0.00011140557043809451
2024-01-07 14:45:00+00:00,12086.0,13640175.0511968,168.50069,7474126.0799599,0.09589885055091196,28514.0,105085119.8716,1341.783,59504697.346,0.13250472414566028,3.4910519275122016e-05,0.00020017270201755366
2024-01-07 15:00:00+00:00,10442.0,10470394.5425198,101.82121,4516666.2861871,-0.13725003048450146,21769.0,66841649.627,669.848,29716401.71,-0.1108417618108466,6.756224174094508e-05,3.265172246535997e-05
2024-01-07 15:15:00+00:00,10371.0,12636906.6753295,161.26377,7156595.5739383,0.13264990520343378,19910.0,61536080.0537,619.044,27479638.8748,-0.1068771734949755,-0.00015455278515288416,-0.0002221150268937322
2024-01-07 15:30:00+00:00,20458.0,19969895.26418,183.32927,8114782.869136,-0.18729840474511794,57861.0,197675877.48678,1660.701,73458377.357,-0.256779549523814,-0.00018700335777603407,-3.245057262368789e-05
2024-01-07 15:45:00+00:00,16908.0,19003979.895027,172.4902,7614575.5812107,-0.19863358904065176,52311.0,186891013.14389,1831.953,80848702.9566,-0.13480373832257575,-0.0001658034194460323,2.119993833105127e-05
2024-01-07 16:00:00+00:00,26037.0,22288783.9532609,235.44625,10361878.1516174,-0.07021592803393528,69805.0,245723055.79721,2514.405,110631321.7713,-0.09954463644142797,-0.0002854140174458929,-0.00011961059799858731
2024-01-07 16:15:00+00:00,16406.0,17698749.7178573,220.9724,9737722.6347015,0.1003853707108524,36301.0,117400657.20679,1370.056,60351524.87069,0.028129250833520913,-0.0003087266569837283,-2.3312639539696534e-05
2024-01-07 16:30:00+00:00,12313.0,9701046.8015574,134.57997,5939895.0334404,0.22458847069716503,26622.0,82087282.1661,1076.219,47493958.9695,0.15715754538926174,-0.00029709162913759297,1.1635027847844981e-05
2024-01-07 16:45:00+00:00,10259.0,6285195.5668799,69.44989,3064934.7702202,-0.02471299815362893,19534.0,51146550.8344,607.21,26796656.4145,0.04783825995465496,-0.00021080572064245613,8.628590849468765e-05
2024-01-07 17:00:00+00:00,23165.0,21827418.3577684,214.92248,9447215.1945135,-0.1343717301179389,65254.0,263988173.53352,2519.63,110692671.0049,-0.16138159127916585,-0.0002573073596132191,-4.650163897146342e-05
2024-01-07 17:15:00+00:00,31163.0,29812239.4419938,309.87768,13599055.1322732,-0.08768644108517087,82345.0,315092930.30076,3583.218,157213133.96398,-0.0021157642990075054,-0.0002428179891222329,1.4489370490977649e-05
2024-01-07 17:30:00+00:00,11020.0,8445747.8981867,110.85849,4877875.8626977,0.1551080902485802,22809.0,60332508.439,712.856,31362098.4573,0.03964178744562141,-0.00016364975352674207,7.916823559561692e-05
2024-01-07 17:45:00+00:00,8441.0,7483219.6700303,85.49124,3759613.6081363,0.004811771915036456,19040.0,54635027.1314,553.07,24314973.5609,-0.10991263892223346,-0.0003954976958124393,-0.00023184794228647831
2024-01-07 18:00:00+00:00,10144.0,8014586.8202828,97.88445,4311720.3283257,0.07596821271281895,25279.0,77293994.2874,1063.941,46859419.7848,0.21249833746627167,-0.00019382409321372175,0.0002016736025982624
2024-01-07 18:15:00+00:00,8451.0,6586092.9967987,80.52192,3550684.8404881,0.07823707992400974,20363.0,55453707.72175,708.574,31240466.04995,0.12672235395711495,-0.00035550122645967906,-0.00016167713324399813
